date,product_id,units_sold,promo_flag,discount_pct,realised_selling_price,revenue,product_cost,impressions,clicks,ad_spend,ad_attributed_units,fulfilment_fees,profit,cpc,roas,acos,profit_margin_pct,click_to_order_proxy
2025-03-28,SKU022,4,0,0.0,86.42,345.68,192.4,644,14,5.05,3,8.93,139.3,0.3607142857142857,68.45148514851485,0.014608886831751908,0.40297384864614677,0.21428571428571427
2025-03-29,SKU022,5,0,0.0,86.42,432.1,240.5,1033,16,5.45,0,11.93,174.22,0.340625,79.28440366972477,0.01261282110622541,0.40319370516084235,0.0
2025-03-30,SKU022,2,0,0.0,86.42,172.84,96.2,836,12,4.14,1,3.96,68.54,0.345,41.7487922705314,0.02395278870631798,0.39655172413793105,0.08333333333333333
2025-03-31,SKU022,2,0,0.0,86.42,172.84,96.2,806,13,4.29,0,5.07,67.28,0.33,40.28904428904429,0.024820643369590372,0.38926174496644295,0.0
2025-04-01,SKU022,1,1,0.1041,77.42,77.42,48.1,954,15,5.06,1,1.15,23.11,0.3373333333333333,15.300395256916998,0.06535778868509429,0.2985016791526737,0.06666666666666667
2025-04-02,SKU022,3,0,0.0,86.42,259.26,144.3,813,11,3.87,0,5.16,105.93,0.3518181818181818,66.9922480620155,0.01492710020828512,0.40858597546864156,0.0
2025-04-03,SKU022,2,0,0.0,86.42,172.84,96.2,705,13,4.33,1,3.06,69.25,0.3330769230769231,39.916859122401846,0.025052071279796344,0.400659569544087,0.07692307692307693
2025-04-04,SKU022,3,0,0.0,86.42,259.26,144.3,1119,25,8.25,2,8.21,98.5,0.33,31.425454545454546,0.03182133765332099,0.3799274859214688,0.08
2025-04-05,SKU022,5,0,0.0,86.42,432.1,240.5,1048,16,5.63,3,6.5,179.47,0.351875,76.74955595026644,0.013029391344596157,0.4153436704466558,0.1875
2025-04-06,SKU022,0,0,0.0,86.42,0.0,0.0,977,19,6.67,1,0.0,-6.67,0.35105263157894734,0.0,,,0.05263157894736842
2025-04-07,SKU022,6,0,0.0,86.42,518.52,288.6,965,12,4.26,1,16.47,209.19,0.355,121.71830985915493,0.008215690812311965,0.40343670446655866,0.08333333333333333
2025-04-08,SKU022,7,0,0.0,86.42,604.94,336.7,581,10,3.65,0,12.0,252.59,0.365,165.73698630136988,0.006033656230369953,0.4175455417066155,0.0
2025-04-09,SKU022,1,0,0.0,86.42,86.42,48.1,1177,25,8.41,4,2.09,27.82,0.33640000000000003,10.275862068965518,0.09731543624161074,0.3219162230965054,0.16
2025-04-10,SKU022,0,0,0.0,86.42,0.0,0.0,1186,25,8.73,0,0.0,-8.73,0.3492,0.0,,,0.0
2025-04-11,SKU022,4,0,0.0,86.42,345.68,192.4,1008,13,4.1,0,5.92,143.26,0.3153846153846154,84.31219512195123,0.011860680398056005,0.41442953020134227,0.0
2025-04-12,SKU022,2,0,0.0,86.42,172.84,96.2,740,9,3.12,1,5.41,68.11,0.3466666666666667,55.3974358974359,0.018051376996065727,0.39406387410321686,0.1111111111111111
2025-04-13,SKU022,3,0,0.0,86.42,259.26,144.3,694,13,4.21,1,5.62,105.13,0.32384615384615384,61.58194774346793,0.01623852503278562,0.40550026999922856,0.07692307692307693
2025-04-14,SKU022,2,0,0.0,86.42,172.84,96.2,618,13,4.14,0,1.87,70.63,0.31846153846153846,41.7487922705314,0.02395278870631798,0.40864383244619296,0.0
2025-04-15,SKU022,3,0,0.0,86.42,259.26,144.3,1349,20,7.25,1,5.46,102.25,0.3625,35.76,0.027964205816554812,0.394391730309342,0.05
2025-04-16,SKU022,2,1,0.1669,71.99,143.98,96.2,847,12,4.3,1,3.52,39.96,0.35833333333333334,33.48372093023256,0.029865259063758857,0.2775385470204195,0.08333333333333333
2025-04-17,SKU022,3,0,0.0,86.42,259.26,144.3,1369,28,9.72,3,3.37,101.87,0.34714285714285714,26.67283950617284,0.03749132145336728,0.39292602021137085,0.10714285714285714
2025-04-18,SKU022,4,0,0.0,86.42,345.68,192.4,1151,14,4.87,0,10.45,137.96,0.34785714285714286,70.98151950718686,0.014088174033788476,0.39909743115019675,0.0
2025-04-19,SKU022,4,0,0.0,86.42,345.68,192.4,783,13,4.34,1,8.97,139.97,0.33384615384615385,79.64976958525347,0.012554964128673917,0.4049120573941217,0.07692307692307693
2025-04-20,SKU022,3,0,0.0,86.42,259.26,144.3,961,14,4.78,3,7.9,102.28,0.34142857142857147,54.238493723849366,0.018437090179742346,0.39450744426444495,0.21428571428571427
2025-04-21,SKU022,4,0,0.0,86.42,345.68,192.4,961,16,5.51,1,9.27,138.5,0.344375,62.736842105263165,0.01593959731543624,0.400659569544087,0.0625
2025-04-22,SKU022,3,0,0.0,86.42,259.26,144.3,696,13,4.18,2,3.94,106.84,0.3215384615384615,62.02392344497608,0.016122811077682635,0.41209596544009874,0.15384615384615385
2025-04-23,SKU022,7,0,0.0,86.42,604.94,336.7,1269,22,7.18,1,17.8,243.26,0.32636363636363636,84.25348189415043,0.01186894568056336,0.402122524547889,0.045454545454545456
2025-04-24,SKU022,2,1,0.1418,74.16,148.32,96.2,593,7,2.26,2,4.05,45.81,0.32285714285714284,65.6283185840708,0.01523732470334412,0.30885922330097093,0.2857142857142857
2025-04-25,SKU022,4,0,0.0,86.42,345.68,192.4,700,11,3.5,0,5.74,144.04,0.3181818181818182,98.76571428571428,0.010124971071511224,0.4166859523258505,0.0
2025-04-26,SKU022,1,0,0.0,86.42,86.42,48.1,1169,20,7.17,1,1.22,29.93,0.3585,12.05299860529986,0.08296690580884054,0.34633186762323537,0.05
2025-04-27,SKU022,1,0,0.0,86.42,86.42,48.1,488,10,3.35,1,1.82,33.15,0.335,25.797014925373134,0.03876417495950012,0.38359176116639665,0.1
2025-04-28,SKU022,4,0,0.0,86.42,345.68,192.4,692,16,5.64,3,9.59,138.05,0.3525,61.290780141843975,0.016315667669520945,0.39935778754917844,0.1875
2025-04-29,SKU022,1,1,0.1189,76.14,76.14,48.1,755,10,3.17,0,2.45,22.42,0.317,24.018927444794954,0.04163383241397425,0.2944575781455214,0.0
2025-04-30,SKU022,2,0,0.0,86.42,172.84,96.2,980,16,5.55,3,5.4,65.69,0.346875,31.142342342342342,0.03211062254107845,0.3800624855357556,0.1875
2025-05-01,SKU022,2,0,0.0,86.42,172.84,96.2,877,7,2.46,0,2.21,71.97,0.3514285714285714,70.26016260162602,0.014232816477667207,0.416396667438093,0.0
2025-05-02,SKU022,5,1,0.0963,78.1,390.5,240.5,953,14,5.01,5,7.01,137.98,0.3578571428571428,77.94411177644712,0.012829705505761842,0.3533418693982074,0.35714285714285715
2025-05-03,SKU022,6,0,0.0,86.42,518.52,288.6,793,11,3.86,2,15.18,210.88,0.3509090909090909,134.33160621761658,0.007444264444958729,0.4066959808686261,0.18181818181818182
2025-05-04,SKU022,5,0,0.0,86.42,432.1,240.5,1380,20,7.0,3,9.18,175.42,0.35,61.728571428571435,0.01619995371441796,0.405970840083314,0.15
2025-05-05,SKU022,4,0,0.0,86.42,345.68,192.4,1109,22,7.16,3,8.52,137.6,0.32545454545454544,48.279329608938546,0.02071279796343439,0.39805600555426984,0.13636363636363635
2025-05-06,SKU022,1,0,0.0,86.42,86.42,48.1,327,2,0.73,1,1.89,35.7,0.365,118.38356164383562,0.008447118722517936,0.413098819717658,0.5
2025-05-07,SKU022,3,0,0.0,86.42,259.26,144.3,622,10,3.5,3,8.07,103.39,0.35,74.07428571428571,0.013499961428681633,0.3987888606032554,0.3
2025-05-08,SKU022,6,1,0.0869,78.91,473.46,288.6,1421,29,9.23,1,6.25,169.38,0.3182758620689655,51.29577464788732,0.019494783086216366,0.3577493346850843,0.034482758620689655
2025-05-09,SKU022,2,0,0.0,86.42,172.84,96.2,593,10,3.21,1,4.04,69.39,0.321,53.84423676012461,0.01857208979402916,0.4014695672298079,0.1
2025-05-10,SKU022,5,0,0.0,86.42,432.1,240.5,807,13,4.6,1,10.33,176.67,0.3538461538461538,93.93478260869567,0.010645683869474657,0.40886368896088865,0.07692307692307693
2025-05-11,SKU022,3,1,0.1372,74.57,223.71,144.3,901,13,4.37,1,7.17,67.87,0.33615384615384614,51.192219679633865,0.019534218407760047,0.30338384515667605,0.07692307692307693
2025-05-12,SKU022,2,1,0.0602,81.22,162.44,96.2,737,15,5.26,4,2.72,58.26,0.3506666666666666,30.88212927756654,0.032381186899778376,0.3586555035705491,0.26666666666666666
2025-05-13,SKU022,4,0,0.0,86.42,345.68,192.4,877,11,3.65,1,10.4,139.23,0.3318181818181818,94.7068493150685,0.010558898403147419,0.40277134922471647,0.09090909090909091
2025-05-14,SKU022,1,0,0.0,86.42,86.42,48.1,461,6,2.06,0,2.31,33.95,0.3433333333333333,41.95145631067961,0.023837074751214996,0.39284887757463555,0.0
2025-05-15,SKU022,4,0,0.0,86.42,345.68,192.4,916,14,4.78,2,3.32,145.18,0.34142857142857147,72.31799163179916,0.013827817634806758,0.4199838000462856,0.14285714285714285
2025-05-16,SKU022,1,0,0.0,86.42,86.42,48.1,614,13,4.61,1,1.59,32.12,0.35461538461538467,18.746203904555312,0.05334413330247628,0.37167322379078915,0.07692307692307693
2025-05-17,SKU022,2,0,0.0,86.42,172.84,96.2,524,12,3.87,2,5.42,67.35,0.3225,44.661498708010335,0.02239065031242768,0.3896667438093034,0.16666666666666666
2025-05-18,SKU022,3,0,0.0,86.42,259.26,144.3,1014,14,4.54,0,3.56,106.86,0.3242857142857143,57.10572687224669,0.01751137853891846,0.4121731080768341,0.0
2025-05-19,SKU022,5,0,0.0,86.42,432.1,240.5,520,9,3.24,1,11.14,177.22,0.36000000000000004,133.3641975308642,0.007498264290673455,0.4101365424670215,0.1111111111111111
2025-05-20,SKU022,3,0,0.0,86.42,259.26,144.3,759,10,3.46,1,4.67,106.83,0.346,74.93063583815028,0.013345676155210985,0.4120573941217311,0.1
2025-05-21,SKU022,0,0,0.0,86.42,0.0,0.0,1072,20,6.48,3,0.0,-6.48,0.324,0.0,,,0.15
2025-05-22,SKU022,6,0,0.0,86.42,518.52,288.6,995,14,4.75,0,12.94,212.23,0.3392857142857143,109.1621052631579,0.00916068811231968,0.4092995448584433,0.0
2025-05-23,SKU022,2,0,0.0,86.42,172.84,96.2,801,12,4.29,2,3.96,68.39,0.3575,40.28904428904429,0.024820643369590372,0.3956838694746586,0.16666666666666666
2025-05-24,SKU022,4,0,0.0,86.42,345.68,192.4,628,11,3.98,1,9.36,139.94,0.3618181818181818,86.85427135678393,0.01151353853274705,0.4048252719277945,0.09090909090909091
2025-05-25,SKU022,1,0,0.0,86.42,86.42,48.1,660,12,3.97,0,2.47,31.88,0.33083333333333337,21.768261964735515,0.04593844017588521,0.3688960888683175,0.0
2025-05-26,SKU022,1,1,0.1645,72.21,72.21,48.1,899,14,5.01,2,1.53,17.57,0.3578571428571428,14.41317365269461,0.06938097216452015,0.24331809998615153,0.14285714285714285
2025-05-27,SKU022,5,0,0.0,86.42,432.1,240.5,1162,16,5.71,1,4.91,180.98,0.356875,75.67425569176883,0.013214533672760934,0.41883823189076597,0.0625
2025-05-28,SKU022,6,0,0.0,86.42,518.52,288.6,632,14,4.8,0,6.59,218.53,0.34285714285714286,108.025,0.009257116408238834,0.42144951014425674,0.0
2025-05-29,SKU022,2,0,0.0,86.42,172.84,96.2,553,8,2.88,0,5.31,68.45,0.36,60.01388888888889,0.0166628095348299,0.3960310113399676,0.0
2025-05-30,SKU022,5,0,0.0,86.42,432.1,240.5,1436,28,9.54,3,8.75,173.31,0.3407142857142857,45.29350104821803,0.022078222633649613,0.40108771117796804,0.10714285714285714
2025-05-31,SKU022,2,0,0.0,86.42,172.84,96.2,559,6,2.04,0,3.6,71.0,0.34,84.72549019607843,0.011802823420504514,0.4107845406155982,0.0
2025-06-01,SKU022,6,0,0.0,86.42,518.52,288.6,557,12,4.29,2,4.81,220.82,0.3575,120.86713286713287,0.008273547789863459,0.425865926097354,0.16666666666666666
2025-06-02,SKU022,4,0,0.0,86.42,345.68,192.4,786,11,3.71,0,4.68,144.89,0.3372727272727273,93.17520215633424,0.010732469335801898,0.4191448738717889,0.0
2025-06-03,SKU022,3,0,0.0,86.42,259.26,144.3,597,8,2.68,1,5.21,107.07,0.335,96.73880597014924,0.010337113322533365,0.4129831057625549,0.125
2025-06-04,SKU022,1,0,0.0,86.42,86.42,48.1,757,17,5.46,0,1.28,31.58,0.3211764705882353,15.827838827838828,0.06317981948623004,0.36542467021522795,0.0
2025-06-05,SKU022,3,0,0.0,86.42,259.26,144.3,1228,17,5.5,0,5.37,104.09,0.3235294117647059,47.13818181818181,0.021214225102213994,0.4014888528889918,0.0
2025-06-06,SKU022,1,1,0.0944,78.26,78.26,48.1,1181,23,7.4,5,1.15,21.61,0.32173913043478264,10.575675675675676,0.09455660618451316,0.27613084589828774,0.21739130434782608
2025-06-07,SKU022,2,0,0.0,86.42,172.84,96.2,1074,18,5.97,3,2.5,68.17,0.33166666666666667,28.951423785594642,0.03454061559824115,0.3944110159685258,0.16666666666666666
2025-06-08,SKU022,0,0,0.0,86.42,0.0,0.0,332,8,2.58,1,0.0,-2.58,0.3225,0.0,,,0.125
2025-06-09,SKU022,3,0,0.0,86.42,259.26,144.3,619,10,3.49,1,5.63,105.84,0.34900000000000003,74.28653295128939,0.013461390110313972,0.4082388336033326,0.1
2025-06-10,SKU022,4,1,0.1236,75.74,302.96,192.4,491,8,2.77,1,6.5,101.29,0.34625,109.37184115523465,0.009143121204119356,0.3343345656192237,0.125
2025-06-11,SKU022,1,0,0.0,86.42,86.42,48.1,1353,29,10.3,4,1.15,26.87,0.3551724137931035,8.390291262135921,0.11918537375607499,0.3109233973617218,0.13793103448275862
2025-06-12,SKU022,3,0,0.0,86.42,259.26,144.3,744,11,3.47,0,5.64,105.85,0.3154545454545455,74.71469740634005,0.013384247473578649,0.4082774049217002,0.0
2025-06-13,SKU022,0,0,0.0,86.42,0.0,0.0,403,9,2.92,0,0.0,-2.92,0.3244444444444444,0.0,,,0.0
2025-06-14,SKU022,3,1,0.0778,79.7,239.1,144.3,747,18,6.24,0,6.33,82.23,0.3466666666666667,38.31730769230769,0.026097867001254705,0.3439146800501882,0.0
2025-06-15,SKU022,2,0,0.0,86.42,172.84,96.2,660,7,2.23,2,4.86,69.55,0.31857142857142856,77.50672645739911,0.012902105993982874,0.40239527887063176,0.2857142857142857
2025-06-16,SKU022,2,0,0.0,86.42,172.84,96.2,1361,21,7.55,1,5.4,63.69,0.3595238095238095,22.89271523178808,0.043682018051376996,0.36849109002545705,0.047619047619047616
2025-06-17,SKU022,6,0,0.0,86.42,518.52,288.6,844,17,6.16,4,14.73,209.03,0.3623529411764706,84.17532467532467,0.011879966057239837,0.4031281339196174,0.23529411764705882
2025-06-18,SKU022,3,1,0.1431,74.06,222.18,144.3,1169,24,7.78,1,4.88,65.22,0.32416666666666666,28.55784061696658,0.03501665316410118,0.2935457736970024,0.041666666666666664
2025-06-19,SKU022,5,0,0.0,86.42,432.1,240.5,811,14,5.09,0,5.12,181.39,0.36357142857142855,84.89194499017682,0.011779680629483915,0.41978708632261047,0.0
2025-06-20,SKU022,5,0,0.0,86.42,432.1,240.5,1103,17,5.63,3,6.81,179.16,0.3311764705882353,76.74955595026644,0.013029391344596157,0.41462624392501735,0.17647058823529413
2025-06-21,SKU022,3,0,0.0,86.42,259.26,144.3,837,10,3.32,0,3.96,107.68,0.33199999999999996,78.09036144578313,0.01280567769806372,0.41533595618298236,0.0
2025-06-22,SKU022,1,1,0.0866,78.94,78.94,48.1,655,19,6.16,1,1.25,23.43,0.3242105263157895,12.814935064935064,0.07803394983531797,0.29680770205219154,0.05263157894736842
2025-06-23,SKU022,4,0,0.0,86.42,345.68,192.4,946,15,5.04,0,10.15,138.09,0.336,68.58730158730158,0.014579958342976164,0.3994735015042814,0.0
2025-06-24,SKU022,2,0,0.0,86.42,172.84,96.2,946,18,6.5,2,3.72,66.42,0.3611111111111111,26.590769230769233,0.03760703540847026,0.38428604489701457,0.1111111111111111
2025-06-25,SKU022,5,0,0.0,86.42,432.1,240.5,868,10,3.35,1,13.53,174.72,0.335,128.98507462686567,0.007752834991900023,0.4043508447118722,0.1
2025-06-26,SKU022,1,0,0.0,86.42,86.42,48.1,970,15,4.97,1,2.65,30.7,0.3313333333333333,17.388329979879277,0.05750983568618375,0.3552418421661652,0.06666666666666667
2025-06-27,SKU022,5,0,0.0,86.42,432.1,240.5,826,11,3.79,0,10.59,177.22,0.34454545454545454,114.01055408970977,0.008771117796806295,0.4101365424670215,0.0
2025-06-28,SKU022,1,0,0.0,86.42,86.42,48.1,718,12,4.26,0,1.74,32.32,0.355,20.286384976525824,0.049294144873871786,0.3739875028928489,0.0
2025-06-29,SKU022,4,0,0.0,86.42,345.68,192.4,877,19,6.26,2,3.9,143.12,0.3294736842105263,55.22044728434505,0.018109233973617217,0.41402453135848183,0.10526315789473684
2025-06-30,SKU022,2,0,0.0,86.42,172.84,96.2,899,16,5.75,3,3.42,67.47,0.359375,30.05913043478261,0.033267762092108306,0.3903610275399213,0.1875
2025-01-01,SKU023,9,0,0.0,52.89,476.01,241.02,2065,90,23.8,20,10.92,200.27,0.2644444444444444,20.000420168067226,0.04999894960189912,0.4207264553265688,0.2222222222222222
2025-01-02,SKU023,3,0,0.0,52.89,158.67,80.34,1716,81,23.4,19,5.04,49.89,0.28888888888888886,6.780769230769231,0.1474758933635848,0.31442616751748914,0.2345679012345679
2025-01-03,SKU023,7,0,0.0,52.89,370.23,187.46,1964,86,22.73,21,10.35,149.69,0.2643023255813954,16.288165420149582,0.06139426842773411,0.4043162358533884,0.2441860465116279
2025-01-04,SKU023,5,0,0.0,52.89,264.45,133.9,1046,47,14.03,8,6.9,109.62,0.29851063829787233,18.848895224518888,0.05305350727925884,0.4145207033465684,0.1702127659574468
2025-01-05,SKU023,6,0,0.0,52.89,317.34,160.68,1418,69,19.56,18,15.94,121.16,0.2834782608695652,16.2239263803681,0.06163736055965211,0.38179870170794733,0.2608695652173913
2025-01-06,SKU023,9,0,0.0,52.89,476.01,241.02,1512,53,14.52,11,22.63,197.84,0.2739622641509434,32.78305785123967,0.030503560849561982,0.41562152055629087,0.20754716981132076
2025-01-07,SKU023,11,1,0.1071,47.22,519.42,294.58,1717,78,22.06,15,18.07,184.71,0.2828205128205128,23.54578422484134,0.042470447807169534,0.35560817835277814,0.19230769230769232
2025-01-08,SKU023,6,0,0.0,52.89,317.34,160.68,2412,95,25.32,19,5.16,126.18,0.26652631578947367,12.533175355450236,0.07978823974286255,0.3976176971072037,0.2
2025-01-09,SKU023,7,0,0.0,52.89,370.23,187.46,2500,132,37.75,28,17.89,127.13,0.2859848484848485,9.807417218543048,0.10196364422115982,0.3433811414526105,0.21212121212121213
2025-01-10,SKU023,6,0,0.0,52.89,317.34,160.68,1313,54,16.19,7,5.53,134.94,0.2998148148148148,19.600988264360712,0.05101783575975295,0.42522215919833617,0.12962962962962962
2025-01-11,SKU023,8,0,0.0,52.89,423.12,214.24,2283,101,29.34,18,15.9,163.64,0.2904950495049505,14.421267893660533,0.06934203062960861,0.3867460767630932,0.1782178217821782
2025-01-12,SKU023,5,0,0.0,52.89,264.45,133.9,2277,112,29.65,26,5.92,94.98,0.26473214285714286,8.919055649241146,0.11211949328795613,0.3591605218377765,0.23214285714285715
2025-01-13,SKU023,5,0,0.0,52.89,264.45,133.9,2001,85,21.71,17,4.66,104.18,0.25541176470588234,12.181022570244126,0.08209491397239554,0.3939497069389299,0.2
2025-01-14,SKU023,3,0,0.0,52.89,158.67,80.34,1668,99,27.4,17,3.2,47.73,0.2767676767676768,5.790875912408759,0.1726854477847104,0.3008130081300813,0.1717171717171717
2025-01-15,SKU023,7,1,0.0653,49.43,346.01,187.46,1419,74,19.65,10,15.62,123.28,0.26554054054054055,17.608651399491094,0.05679026617727811,0.35629028062772755,0.13513513513513514
2025-01-16,SKU023,5,0,0.0,52.89,264.45,133.9,2282,108,29.89,18,13.89,86.77,0.27675925925925926,8.847440615590498,0.11302703724711666,0.32811495556816034,0.16666666666666666
2025-01-17,SKU023,5,0,0.0,52.89,264.45,133.9,2192,98,27.86,23,13.91,88.78,0.28428571428571425,9.492103374012922,0.10535072792588392,0.3357156362261297,0.23469387755102042
2025-01-18,SKU023,8,0,0.0,52.89,423.12,214.24,2221,75,22.12,14,20.38,166.38,0.2949333333333333,19.128390596745028,0.052278313480809226,0.3932217810550198,0.18666666666666668
2025-01-19,SKU023,6,0,0.0,52.89,317.34,160.68,1259,50,13.04,9,9.88,133.74,0.2608,24.335889570552148,0.041091573706434736,0.4214407260351674,0.18
2025-01-20,SKU023,6,0,0.0,52.89,317.34,160.68,1417,74,20.2,12,13.03,123.43,0.27297297297297296,15.70990099009901,0.06365412491334216,0.38895191277494173,0.16216216216216217
2025-01-21,SKU023,4,0,0.0,52.89,211.56,107.12,2328,91,26.49,18,4.27,73.68,0.2910989010989011,7.986409966024915,0.12521270561542824,0.3482699943278503,0.1978021978021978
2025-01-22,SKU023,9,0,0.0,52.89,476.01,241.02,2324,84,23.38,16,9.17,202.44,0.2783333333333333,20.359709153122328,0.04911661519715972,0.425285183084389,0.19047619047619047
2025-01-23,SKU023,4,0,0.0,52.89,211.56,107.12,1456,63,16.29,15,6.55,81.6,0.25857142857142856,12.987108655616943,0.07699943278502552,0.38570618264322176,0.23809523809523808
2025-01-24,SKU023,7,0,0.0,52.89,370.23,187.46,1803,68,18.7,14,13.9,150.17,0.27499999999999997,19.798395721925136,0.0505091429651838,0.4056127272236177,0.20588235294117646
2025-01-25,SKU023,6,0,0.0,52.89,317.34,160.68,1497,80,23.24,23,11.85,121.57,0.2905,13.654905335628227,0.07323375559336989,0.38309069137203,0.2875
2025-01-26,SKU023,7,0,0.0,52.89,370.23,187.46,2663,103,26.82,35,12.65,143.3,0.26038834951456313,13.804250559284117,0.07244145531156308,0.38705669448721064,0.33980582524271846
2025-01-27,SKU023,10,0,0.0,52.89,528.9,267.8,2023,71,18.83,12,26.45,215.82,0.2652112676056338,28.088157195963888,0.03560219323123463,0.40805445263754964,0.16901408450704225
2025-01-28,SKU023,10,0,0.0,52.89,528.9,267.8,2763,131,34.52,29,13.56,213.02,0.2635114503816794,15.321552723059094,0.0652675363962942,0.4027604462091133,0.22137404580152673
2025-01-29,SKU023,12,1,0.1622,44.31,531.72,321.36,2442,102,29.04,25,28.74,152.58,0.28470588235294114,18.3099173553719,0.054615211013315276,0.2869555405100429,0.24509803921568626
2025-01-30,SKU023,8,0,0.0,52.89,423.12,214.24,1138,44,11.44,9,7.98,189.46,0.26,36.98601398601399,0.027037247116657212,0.4477689544337304,0.20454545454545456
2025-01-31,SKU023,6,0,0.0,52.89,317.34,160.68,1755,69,20.47,8,12.53,123.66,0.29666666666666663,15.502686858817782,0.06450494737505515,0.3896766874645491,0.11594202898550725
2025-02-01,SKU023,7,0,0.0,52.89,370.23,187.46,1046,59,15.19,16,7.18,160.4,0.25745762711864406,24.373271889400925,0.04102854982038192,0.43324419955163007,0.2711864406779661
2025-02-02,SKU023,10,0,0.0,52.89,528.9,267.8,1223,47,14.06,9,13.84,233.2,0.29914893617021276,37.61735419630156,0.026583475137076953,0.44091510682548685,0.19148936170212766
2025-02-03,SKU023,5,0,0.0,52.89,264.45,133.9,1699,79,21.67,11,4.61,104.27,0.2743037974683544,12.203507152745729,0.08194365664586879,0.39429003592361506,0.13924050632911392
2025-02-04,SKU023,15,0,0.0,52.89,793.35,401.7,1459,68,17.41,15,22.12,352.12,0.2560294117647059,45.568638713383116,0.02194491712358984,0.4438394151383374,0.22058823529411764
2025-02-05,SKU023,6,0,0.0,52.89,317.34,160.68,339,11,3.01,1,13.19,140.46,0.2736363636363636,105.42857142857143,0.009485094850948509,0.4426167517489129,0.09090909090909091
2025-02-06,SKU023,2,0,0.0,52.89,105.78,53.56,1674,85,24.05,20,5.28,22.89,0.28294117647058825,4.398336798336798,0.22735866893552656,0.21639251276233692,0.23529411764705882
2025-02-07,SKU023,7,0,0.0,52.89,370.23,187.46,1976,83,24.72,13,12.0,146.05,0.2978313253012048,14.976941747572816,0.06676930556680981,0.39448450962914944,0.1566265060240964
2025-02-08,SKU023,9,0,0.0,52.89,476.01,241.02,2235,71,20.15,19,8.56,206.28,0.2838028169014084,23.62332506203474,0.042331043465473416,0.43335224049914917,0.2676056338028169
2025-02-09,SKU023,7,0,0.0,52.89,370.23,187.46,1402,70,18.42,10,12.06,152.29,0.2631428571428572,20.099348534201955,0.04975285633255004,0.41133889744213054,0.14285714285714285
